date,time,press,temp,rh,wdir,wspeed,geopot,lon,lat,alt,u,v,sea,S,Cn2
2020-01-03 23:00:00,3679.0,61.865574,207.18332,0.028418896198272706,291.4142,5.1184015,19302.404,-15.971834,28.259398,19223.94598,4.7650537,-1.8687693,-77.00848,0.006899697353866329,3.300862300910233e-18
2020-01-03 23:00:00,3680.0,61.814007,207.14755,0.028365187644958493,291.72424,5.149014,19307.143,-15.971796,28.259386,19229.27998,4.7833104,-1.9058554,-77.0119,0.008654325737537705,3.281299289158535e-18
2020-01-03 23:00:00,3681.0,61.761898,207.11472,0.02833106279373169,292.0605,5.187131,19310.977,-15.971758,28.259373,19234.39198,4.80737,-1.9482096,-77.015335,0.010446953299839315,3.2643963768103023e-18
2020-01-03 23:00:00,3682.0,61.7087,207.08852,0.02831476211547852,292.4177,5.232377,19315.418,-15.971719,28.25936,19239.30598,4.8369575,-1.9953982,-77.01876999999998,0.012120069019394362,3.2469222460445208e-18
2020-01-03 23:00:00,3683.0,61.65443000000001,207.07004,0.028316538333892825,292.7903,5.2842736,19322.232,-15.971677,28.259342,19244.12598,4.8717237,-2.0469139,-77.022194,0.013444561288950269,3.215935385475228e-18
2020-01-03 23:00:00,3684.0,61.599518,207.05067,0.02833604335784912,293.17374,5.3421910000000015,19327.922,-15.971633,28.25932,19248.97998,4.911161,-2.1022623,-77.025635,0.014284838786989334,3.1540689214089286e-18
2020-01-03 23:00:00,3685.0,61.544426,207.03343,0.02837313890457153,293.565,5.405361,19334.758,-15.971586,28.259295,19253.990980000002,4.954592,-2.1610053,-77.02906999999998,0.01449220531766912,3.0710688782792237e-18
2020-01-03 23:00:00,3686.0,61.489517000000006,207.02586,0.028425140380859373,293.96228,5.472917,19340.926,-15.971534,28.259268,19259.363980000002,5.001223,-2.2227433,-77.032524,0.014574063004774956,3.013444798567365e-18
2020-01-03 23:00:00,3687.0,61.43509,207.019,0.028491306304931636,294.3645,5.5439944,19344.283,-15.971476,28.259241,19264.848980000002,5.050243,-2.2871200000000003,-77.035965,0.014983976881386087,3.0004634234539082e-18
2020-01-03 23:00:00,3688.0,61.380978000000006,207.00914,0.028571252822875974,294.77112,5.61779,19347.336,-15.9714155,28.259216,19270.35298,5.100891000000002,-2.3538225,-77.03941,0.015290182055950775,3.0207789685892894e-18
2020-01-03 23:00:00,3689.0,61.32692,206.99428,0.02866449356079102,295.1819799999999,5.693556,19355.238,-15.971356,28.259190000000004,19275.94598,5.1524462999999985,-2.4225771000000003,-77.042854,0.015498267031218406,3.0581155717649658e-18
2020-01-03 23:00:00,3690.0,61.272827,206.97018,0.02876851081848145,295.5974,5.770564599999998,19361.053,-15.971298,28.259161,19281.543980000002,5.204195,-2.4931443,-77.04630999999998,0.016221258323426958,3.0698027913844626e-18
2020-01-03 23:00:00,3691.0,61.218815,206.94868,0.028881475925445564,296.0178200000001,5.8481245,19365.014,-15.971243,28.259134000000003,19286.81898,5.2554626,-2.565283,-77.04977,0.016863570022831353,3.04606268225243e-18
